genome,completeness,contamination,strain_heterogeneity,length,N50,centrality
chicken1_D4_metabat2.31.fa.contigs.fa,75.45,5.7,11.11,2152944,11432,0.995133715
chicken1_D4_metabat2.57.fa_sub.contigs.fa,57.27,2.24,40.0,1470902,36918,0.0
chicken1_D4_metabat2.64.fa.contigs.fa,30.44,0.06,100.0,1213856,10766,0.0
chicken1_D4_metabat2.87.fa.contigs.fa,7.52,0.0,0.0,229345,18425,0.0
chicken1_D5_maxbin.001.fasta.contigs.fa,76.87,1.56,0.0,2017372,68351,0.9985556633333333
chicken1_D5_maxbin.003.fasta.contigs.fa,100.0,0.0,0.0,4049525,219558,0.9998981883333334
chicken1_D5_maxbin.006.fasta.contigs.fa,43.32,0.41,77.78,2308147,21001,0.0
chicken1_D5_maxbin.007.fasta.contigs.fa,77.34,0.89,0.0,1380705,60552,0.9999074907999999
chicken1_D5_maxbin.009.fasta.contigs.fa,94.97,2.75,0.0,2253997,39853,0.9985295409999999
chicken1_D5_maxbin.010.fasta.contigs.fa,92.95,0.0,0.0,2327091,41382,0.9955070763414633
chicken1_D5_maxbin.011.fasta.contigs.fa,91.61,7.05,15.79,3166904,63889,0.9968088942307693
chicken1_D5_maxbin.013.fasta.contigs.fa,85.68,6.04,0.0,2533617,88867,0.999812370952381
chicken1_D5_maxbin.014.fasta.contigs.fa,28.86,0.0,0.0,1110900,94142,0.0
chicken1_D5_maxbin.015.fasta.contigs.fa,31.38,0.0,0.0,896573,56781,0.0
chicken1_D5_maxbin.020.fasta.contigs.fa,92.76,1.25,60.0,3138318,75797,0.9973402
chicken1_D5_maxbin.021.fasta.contigs.fa,76.79,6.12,31.82,1946212,14134,0.9950733516666667
chicken1_D5_maxbin.022.fasta.contigs.fa,62.86,3.09,25.0,1711418,43724,0.0
chicken1_D5_maxbin.023.fasta.contigs.fa,38.39,4.07,33.33,1996936,14741,0.0
chicken1_D5_maxbin.024.fasta.contigs.fa,85.69,0.05,0.0,2011119,113362,0.9994977683333333
chicken1_D5_maxbin.025.fasta.contigs.fa,96.23,2.49,50.0,2356868,17440,0.9962685131578948
chicken1_D5_maxbin.027.fasta.contigs.fa,96.84,29.11,0.0,4671539,73338,0.0
chicken1_D5_maxbin.028.fasta.contigs.fa,96.55,10.34,0.0,5802782,100621,0.99957605
chicken1_D5_maxbin.030.fasta.contigs.fa,71.84,0.0,0.0,2225768,82449,0.9988261668421052
chicken1_D5_maxbin.031.fasta.contigs.fa,89.26,20.88,25.37,3587926,29594,0.0
chicken1_D5_maxbin.032.fasta.contigs.fa,86.13,8.38,27.27,3362442,63042,0.9972984689473684
chicken1_D5_maxbin.033.fasta.contigs.fa,74.83,1.7,0.0,1795668,87881,0.9993974283333333
chicken1_D5_maxbin.034.fasta.contigs.fa,82.33,2.14,0.0,2495641,63469,0.9991474027272728
chicken1_D5_maxbin.035.fasta.contigs.fa,92.28,0.69,0.0,2516859,79828,0.9994952490625
chicken1_D5_maxbin.036.fasta.contigs.fa,82.65,6.84,39.13,3748578,23968,0.989684587857143
chicken1_D5_maxbin.038.fasta.contigs.fa,89.86,0.7,0.0,1893834,286531,0.9998098552173912
chicken1_D5_maxbin.040.fasta.contigs.fa,95.28,0.47,100.0,3166950,32683,0.9979331250000001
chicken1_D5_maxbin.042.fasta.contigs.fa,76.85,1.51,0.0,2123468,85790,0.9990802047368421
chicken1_D5_maxbin.043.fasta.contigs.fa,86.18,57.89,12.75,3510166,18024,0.0
chicken1_D5_maxbin.044.fasta_sub.contigs.fa,38.76,10.04,66.67,1448900,12968,0.0
chicken1_D5_maxbin.049.fasta.contigs.fa,93.1,47.26,11.29,2602997,26498,0.0
chicken1_D5_maxbin.051.fasta_sub.contigs.fa,53.16,25.0,15.79,2243385,9913,0.0
chicken1_D5_maxbin.054.fasta.contigs.fa,87.89,3.08,42.86,3035189,6724,0.9936170411764704
chicken1_D5_maxbin.055.fasta.contigs.fa,69.5,35.61,14.93,4902311,4144,0.0
chicken1_D5_maxbin.056.fasta_sub.contigs.fa,6.37,0.69,50.0,1763350,4772,0.0
chicken1_D5_maxbin.063.fasta_sub.contigs.fa,67.76,16.41,0.0,3046981,2436,0.0
chicken1_D5_maxbin.067.fasta.contigs.fa,41.37,14.76,5.84,3958317,3507,0.0
chicken1_D5_maxbin.069.fasta.contigs.fa,58.29,16.43,0.0,2485267,2195,0.0
chicken1_D5_maxbin.074.fasta.contigs.fa,12.7,1.92,29.63,577322,2304,0.0
chicken1_D5_maxbin.085.fasta.contigs.fa,77.95,9.9,8.16,2578732,2476,0.99627658375
chicken1_D5_metabat2.107.fa.contigs.fa,65.24,3.8,69.23,1727467,16060,0.0
chicken1_D5_metabat2.74.fa.contigs.fa,47.37,3.51,0.0,1499190,11898,0.0
chicken1_D5_metabat2.88.fa.contigs.fa,61.86,0.0,0.0,1290343,22539,0.0
chicken1_D5_metabat2.93.fa.contigs.fa,38.6,0.0,0.0,894103,24678,0.0
chicken1_D6_maxbin.001.fasta.contigs.fa,100.0,0.18,0.0,3986272,219741,0.9999037759523811
chicken1_D6_maxbin.002.fasta.contigs.fa,84.35,0.91,0.0,2286329,98908,0.9986554056666666
chicken1_D6_maxbin.004.fasta.contigs.fa,84.48,9.95,19.05,2641248,58183,0.9962247166666668
chicken1_D6_maxbin.006.fasta.contigs.fa,94.3,0.67,0.0,3085048,31389,0.9948411100000002
chicken1_D6_maxbin.007.fasta.contigs.fa,77.34,0.89,0.0,1390618,60555,0.9999383312000001
chicken1_D6_maxbin.008.fasta.contigs.fa,4.43,0.0,0.0,516532,11627,0.0
chicken1_D6_maxbin.009.fasta.contigs.fa,88.59,1.34,0.0,2292816,103836,0.9977984553846154
chicken1_D6_maxbin.010.fasta.contigs.fa,98.28,49.92,6.12,3888053,46130,0.0
chicken1_D6_maxbin.012.fasta.contigs.fa,86.5,6.93,0.0,5739664,113660,0.9995566923076922
chicken1_D6_maxbin.013.fasta.contigs.fa,4.7,0.0,0.0,703233,22171,0.0
chicken1_D6_maxbin.014.fasta.contigs.fa,80.98,2.68,0.0,2332949,77635,0.999876440952381
chicken1_D6_maxbin.015.fasta.contigs.fa,86.39,0.68,0.0,2025729,88985,0.999578845
chicken1_D6_maxbin.016.fasta_sub.contigs.fa,76.55,26.58,14.29,2941784,29765,0.0
chicken1_D6_maxbin.018.fasta.contigs.fa,72.26,0.0,0.0,1693620,90207,0.9993987690909091
chicken1_D6_maxbin.019.fasta.contigs.fa,92.63,25.0,33.33,3579527,64298,0.0
chicken1_D6_maxbin.020.fasta.contigs.fa,93.96,21.44,0.0,3300741,58940,0.0
chicken1_D6_maxbin.021.fasta.contigs.fa,90.27,50.85,12.9,3812273,30486,0.0
chicken1_D6_maxbin.022.fasta.contigs.fa,94.34,0.61,0.0,2567921,39016,0.9971539726315789
chicken1_D6_maxbin.023.fasta.contigs.fa,74.5,4.47,30.77,1797003,17732,0.9883660879999999
chicken1_D6_maxbin.025.fasta.contigs.fa,86.83,3.54,0.0,4009600,71397,0.989959737857143
chicken1_D6_maxbin.026.fasta.contigs.fa,91.61,0.88,9.09,2619253,85608,0.999388235
chicken1_D6_maxbin.027.fasta.contigs.fa,93.96,1.48,0.0,3187477,73689,0.9989894833333333
chicken1_D6_maxbin.028.fasta.contigs.fa,74.05,24.37,0.0,4734235,55046,0.0
chicken1_D6_maxbin.030.fasta.contigs.fa,88.31,0.46,0.0,1972574,77309,0.9996421516666668
chicken1_D6_maxbin.032.fasta.contigs.fa,92.41,1.9,33.33,2368098,81659,0.9961291354545455
chicken1_D6_maxbin.033.fasta.contigs.fa,92.41,0.55,0.0,2731856,75424,0.9971024613333334
chicken1_D6_maxbin.034.fasta.contigs.fa,75.4,6.34,0.0,1906906,34471,0.9983020538888889
chicken1_D6_maxbin.037.fasta.contigs.fa,64.91,6.06,0.0,2289667,33154,0.0
chicken1_D6_maxbin.038.fasta.contigs.fa,93.39,3.69,9.09,3035059,19901,0.9972168894117647
chicken1_D6_maxbin.039.fasta.contigs.fa,99.66,1.78,48.0,4724584,15089,0.9938272903333335
chicken1_D6_maxbin.040.fasta.contigs.fa,76.92,4.05,0.0,2018160,20848,0.9990277163157895
chicken1_D6_maxbin.045.fasta.contigs.fa,69.3,1.75,50.0,2570027,6391,0.0
chicken1_D6_maxbin.054.fasta.contigs.fa,93.97,16.69,7.14,2015231,5481,0.9995724221739131
chicken1_D6_maxbin.056.fasta_sub.contigs.fa,73.12,47.38,7.02,5227269,2176,0.0
chicken1_D6_maxbin.061.fasta.contigs.fa,50.49,2.85,0.0,2166556,1963,0.0
chicken1_D6_metabat2.105.fa.contigs.fa,11.83,0.0,0.0,429145,20106,0.0
chicken1_D6_metabat2.163.fa.contigs.fa,17.09,0.0,0.0,595721,140939,0.0
chicken1_D6_metabat2.32.fa.contigs.fa,6.71,0.0,0.0,310956,63167,0.0
chicken1_D6_metabat2.64.fa_sub.contigs.fa,8.19,0.29,0.0,269807,33939,0.0
chicken1_D6_metabat2.67.fa_sub.contigs.fa,45.51,9.17,51.85,2065994,23483,0.0
chicken1_D6_metabat2.84.fa.contigs.fa,49.48,0.0,0.0,763182,14755,0.0
chicken1_D6_metabat2.86.fa.contigs.fa,55.56,1.01,50.0,1910199,12555,0.0
chicken1_D6_metabat2.95.fa_sub.contigs.fa,50.24,0.0,0.0,1515613,10330,0.0
chicken1_D7_maxbin.001.fasta.contigs.fa,100.0,0.0,0.0,3979544,224039,0.9999347485714286
chicken1_D7_maxbin.002.fasta.contigs.fa,79.59,2.27,0.0,2179381,102149,0.9987467303333333
chicken1_D7_maxbin.005.fasta.contigs.fa,77.34,0.89,0.0,1397546,60555,0.9999269064
chicken1_D7_maxbin.006.fasta.contigs.fa,92.39,1.98,12.5,2536433,80642,0.9986405627272728
chicken1_D7_maxbin.007.fasta.contigs.fa,79.58,7.85,10.53,2484942,28216,0.9964101933333334
chicken1_D7_maxbin.008.fasta.contigs.fa,94.3,0.0,0.0,3139274,38255,0.9952253475609757
chicken1_D7_maxbin.009.fasta.contigs.fa,91.95,10.74,0.0,3683532,48799,0.996361251923077
chicken1_D7_maxbin.010.fasta.contigs.fa,89.66,11.99,36.36,2806903,33020,0.9962088566666667
chicken1_D7_maxbin.011.fasta.contigs.fa,86.58,5.15,0.0,3292711,67867,0.9996966295238094
chicken1_D7_maxbin.012.fasta.contigs.fa,82.31,0.68,0.0,2037645,83611,0.9994872761111111
chicken1_D7_maxbin.014.fasta.contigs.fa,92.27,4.1,25.0,2844687,64294,0.9976495033333332
chicken1_D7_maxbin.015.fasta.contigs.fa,98.29,1.49,73.33,4631110,42784,0.9944156226666668
chicken1_D7_maxbin.016.fasta.contigs.fa,89.77,3.04,8.33,3007141,55684,0.9989799144999999
chicken1_D7_maxbin.017.fasta.contigs.fa,72.64,1.57,0.0,2030340,76492,0.9998867200000001
chicken1_D7_maxbin.018.fasta.contigs.fa,73.15,9.0,4.17,1836568,63269,0.9986143654999999
chicken1_D7_maxbin.019.fasta.contigs.fa,68.01,7.05,0.0,1464927,79236,0.0
chicken1_D7_maxbin.020.fasta.contigs.fa,80.72,35.5,22.81,2939556,78378,0.0
chicken1_D7_maxbin.021.fasta.contigs.fa,92.28,1.14,0.0,2548523,93472,0.9995445015625
chicken1_D7_maxbin.022.fasta.contigs.fa,86.16,5.94,68.42,3793199,10182,0.9893893649999999
chicken1_D7_maxbin.023.fasta.contigs.fa,38.04,16.7,45.0,3799677,18287,0.0
chicken1_D7_maxbin.024.fasta_sub.contigs.fa,73.02,35.13,4.88,3110081,62978,0.0
chicken1_D7_maxbin.029.fasta.contigs.fa,94.34,0.13,0.0,2339885,40096,0.9970945347368421
chicken1_D7_maxbin.030.fasta.contigs.fa,94.74,60.93,7.79,4668856,33943,0.0
chicken1_D7_maxbin.031.fasta.contigs.fa,94.94,0.95,0.0,2487003,114997,0.9962590627272726
chicken1_D7_maxbin.032.fasta.contigs.fa,84.03,16.16,7.55,3226615,36475,0.9946345911111112
chicken1_D7_maxbin.034.fasta_sub.contigs.fa,86.5,5.22,0.0,5460102,87943,0.9994895807692308
chicken1_D7_maxbin.035.fasta_sub.contigs.fa,77.67,1.73,33.33,2641117,19268,0.997488022142857
chicken1_D7_maxbin.036.fasta.contigs.fa,84.68,2.35,0.0,2165129,36177,0.9992690231578947
chicken1_D7_maxbin.037.fasta.contigs.fa,91.94,7.06,0.0,3201358,18387,0.9971096176470589
chicken1_D7_maxbin.046.fasta.contigs.fa,92.79,40.35,8.4,4472821,25168,0.0
chicken1_D7_maxbin.047.fasta.contigs.fa,50.61,8.33,19.23,3566091,2691,0.0
chicken1_D7_maxbin.060.fasta.contigs.fa,48.99,18.01,7.69,1130053,3792,0.0
chicken1_D7_maxbin.061.fasta.contigs.fa,83.39,6.26,10.53,1663895,4061,0.9996526426086957
chicken1_D7_maxbin.069.fasta.contigs.fa,62.18,20.33,1.89,2111990,1541,0.0
chicken1_D7_metabat2.32.fa.contigs.fa,15.19,0.0,0.0,585859,140998,0.0
chicken1_D7_metabat2.48.fa.contigs.fa,23.58,0.0,0.0,309248,54103,0.0
chicken1_D7_metabat2.67.fa.contigs.fa,49.12,0.0,0.0,1155935,12140,0.0
chicken1_D8_maxbin.001.fasta.contigs.fa,50.0,0.0,0.0,1655481,68077,0.0
chicken1_D8_maxbin.005.fasta.contigs.fa,89.21,4.36,37.5,3846502,10223,0.990697662142857
chicken1_D8_maxbin.008.fasta.contigs.fa,92.95,2.18,0.0,2730062,41382,0.9949840102439025
chicken1_D8_maxbin.009.fasta.contigs.fa,77.34,2.24,0.0,1381667,60555,0.9999322904000002
chicken1_D8_maxbin.010.fasta.contigs.fa,92.39,1.48,0.0,2399000,84110,0.9990194736363637
chicken1_D8_maxbin.012.fasta.contigs.fa,82.86,9.73,0.0,2329842,67732,0.9987886574999999
chicken1_D8_maxbin.014.fasta.contigs.fa,97.99,3.36,0.0,2436482,97416,0.9982967488461539
chicken1_D8_maxbin.015.fasta.contigs.fa,93.67,5.02,30.43,4260118,61902,0.998808631
chicken1_D8_maxbin.016.fasta.contigs.fa,68.38,14.63,42.86,2237648,30048,0.0
chicken1_D8_maxbin.017.fasta.contigs.fa,100.0,0.0,0.0,3966738,219689,0.9999147690476191
chicken1_D8_maxbin.018.fasta.contigs.fa,11.07,2.53,100.0,2900376,9834,0.0
chicken1_D8_maxbin.020.fasta.contigs.fa,71.5,21.76,20.59,2588704,67778,0.0
chicken1_D8_maxbin.022.fasta.contigs.fa,94.34,1.55,66.67,2500648,36985,0.9970536147368423
chicken1_D8_maxbin.024.fasta.contigs.fa,94.3,0.99,5.26,2685763,79463,0.99946652875
chicken1_D8_maxbin.025.fasta.contigs.fa,76.27,0.0,0.0,2440140,80058,0.9988762447368421
chicken1_D8_maxbin.026.fasta.contigs.fa,94.3,5.64,0.0,2638101,114961,0.9960231154545455
chicken1_D8_maxbin.027.fasta.contigs.fa,88.24,31.03,40.54,3396302,68981,0.0
chicken1_D8_maxbin.028.fasta.contigs.fa,66.68,25.61,24.47,2316930,7278,0.0
chicken1_D8_maxbin.029.fasta.contigs.fa,91.11,7.07,0.0,4401237,29227,0.998446513
chicken1_D8_maxbin.030.fasta.contigs.fa,99.42,1.88,50.0,4802634,39676,0.9944998643333334
chicken1_D8_maxbin.031.fasta.contigs.fa,12.18,2.77,23.08,605353,36860,0.0
chicken1_D8_maxbin.032.fasta.contigs.fa,10.92,0.0,0.0,426109,16716,0.0
chicken1_D8_maxbin.033.fasta.contigs.fa,96.2,2.74,20.0,2841971,48136,0.9956593473333333
chicken1_D8_maxbin.034.fasta.contigs.fa,90.77,14.7,10.64,4218892,62459,0.9878713833333332
chicken1_D8_maxbin.035.fasta.contigs.fa,95.16,7.37,88.24,3026519,46721,0.9974506611764705
chicken1_D8_maxbin.036.fasta.contigs.fa,90.51,42.58,2.78,5236243,40979,0.0
chicken1_D8_maxbin.037.fasta.contigs.fa,98.11,4.56,30.77,2844439,22863,0.9977659614285714
chicken1_D8_maxbin.039.fasta.contigs.fa,84.56,0.0,0.0,2175331,84647,0.9992711110526317
chicken1_D8_maxbin.041.fasta.contigs.fa,67.45,2.57,0.0,2900421,30169,0.0
chicken1_D8_maxbin.043.fasta_sub.contigs.fa,68.34,48.9,45.59,4111878,12877,0.0
chicken1_D8_maxbin.045.fasta_sub.contigs.fa,61.42,8.88,0.0,1631474,21936,0.0
chicken1_D8_maxbin.052.fasta_sub.contigs.fa,63.16,40.94,7.76,5306246,4571,0.0
chicken1_D8_maxbin.059.fasta.contigs.fa,29.49,11.4,9.09,3629852,2494,0.0
chicken1_D8_maxbin.066.fasta.contigs.fa,78.56,19.02,13.51,2552532,4135,0.9994528488888891
chicken1_D8_maxbin.067.fasta.contigs.fa,40.36,10.7,2.86,2212855,2114,0.0
chicken1_D8_metabat2.106.fa.contigs.fa,29.16,0.0,0.0,519404,44529,0.0
chicken1_D8_metabat2.120.fa.contigs.fa,67.59,3.45,0.0,2245585,25931,0.0
chicken1_D8_metabat2.132.fa.contigs.fa,9.83,0.0,0.0,348057,41636,0.0
chicken1_D8_metabat2.83.fa.contigs.fa,75.76,0.0,0.0,1527694,12114,0.987576046
chicken1_D8_metabat2.97.fa.contigs.fa,56.2,0.64,0.0,1613241,19817,0.0
chicken1_D9_maxbin.001.fasta.contigs.fa,66.67,0.23,0.0,1764506,77800,0.0
chicken1_D9_maxbin.005.fasta.contigs.fa,74.7,0.16,100.0,1941439,42915,0.9967711433333334
chicken1_D9_maxbin.006.fasta.contigs.fa,100.0,0.0,0.0,4008516,244501,0.9999254638095239
chicken1_D9_maxbin.007.fasta.contigs.fa,95.3,11.55,4.35,2600221,96783,0.9988547480000001
chicken1_D9_maxbin.008.fasta.contigs.fa,2.53,0.0,0.0,961641,10531,0.0
chicken1_D9_maxbin.010.fasta.contigs.fa,97.32,0.0,0.0,3134623,38620,0.995163593902439
chicken1_D9_maxbin.012.fasta.contigs.fa,55.2,0.06,0.0,1568849,39197,0.0
chicken1_D9_maxbin.013.fasta.contigs.fa,57.52,3.69,0.0,1425214,78378,0.0
chicken1_D9_maxbin.014.fasta.contigs.fa,89.24,14.24,0.0,4285060,71991,0.9984784769999999
chicken1_D9_maxbin.015.fasta.contigs.fa,84.49,3.48,0.0,2923768,80704,0.9987347484210527
chicken1_D9_maxbin.016.fasta.contigs.fa,90.57,0.94,0.0,2799466,40624,0.9971417631578948
chicken1_D9_maxbin.018.fasta.contigs.fa,93.55,0.0,0.0,3113346,55171,0.9974481117647059
chicken1_D9_maxbin.019.fasta.contigs.fa,94.13,1.34,0.0,2401072,88477,0.9981635273076923
chicken1_D9_maxbin.020.fasta_sub.contigs.fa,46.45,9.48,29.17,2001097,77746,0.0
chicken1_D9_maxbin.021.fasta.contigs.fa,77.34,1.57,0.0,1420567,59707,0.9999134312000001
chicken1_D9_maxbin.022.fasta.contigs.fa,89.6,0.69,0.0,2312133,88906,0.999534208125
chicken1_D9_maxbin.023.fasta_sub.contigs.fa,56.58,29.22,16.13,2127544,67949,0.0
chicken1_D9_maxbin.024.fasta.contigs.fa,97.47,0.0,0.0,2549293,128897,0.9962028336363634
chicken1_D9_maxbin.027.fasta_sub.contigs.fa,73.26,15.35,19.3,2611212,34630,0.9942502633333334
chicken1_D9_maxbin.030.fasta.contigs.fa,94.94,0.0,0.0,2848156,80597,0.9969230293333332
chicken1_D9_maxbin.031.fasta.contigs.fa,80.54,1.34,0.0,2230651,86075,0.9989498247368421
chicken1_D9_maxbin.034.fasta.contigs.fa,70.23,3.69,18.18,3684905,86271,0.99228334
chicken1_D9_maxbin.035.fasta.contigs.fa,74.5,7.84,3.85,3532025,45010,0.9882540266666666
chicken1_D9_maxbin.037.fasta_sub.contigs.fa,71.44,9.76,0.0,2649988,46137,0.998998847826087
chicken1_D9_maxbin.038.fasta.contigs.fa,19.57,8.74,11.76,5384516,3523,0.0
chicken1_D9_maxbin.039.fasta.contigs.fa,95.13,9.34,0.0,2463692,26098,0.9997737805000002
chicken1_D9_maxbin.041.fasta.contigs.fa,95.54,14.91,20.0,2974216,9713,0.99918234
chicken1_D9_maxbin.043.fasta.contigs.fa,95.2,7.39,50.0,3043796,6231,0.9971493842857141
chicken1_D9_maxbin.045.fasta_sub.contigs.fa,4.21,0.55,0.0,125944,2574,0.0
chicken1_D9_maxbin.055.fasta.contigs.fa,92.1,6.83,5.31,4626570,4093,0.9936284876666667
chicken1_D9_maxbin.064.fasta.contigs.fa,62.12,19.95,39.39,1793455,1538,0.0
chicken1_D9_maxbin.065.fasta.contigs.fa,55.4,3.25,9.38,1731338,1905,0.0
chicken1_D9_metabat2.10.fa.contigs.fa,28.32,0.0,0.0,620619,99830,0.0
chicken1_D9_metabat2.125.fa.contigs.fa,13.37,0.0,0.0,560060,37763,0.0
chicken1_D9_metabat2.134.fa.contigs.fa,18.12,0.0,0.0,322848,84686,0.0
chicken1_D9_metabat2.28.fa.contigs.fa,6.54,0.0,0.0,762628,93287,0.0
chicken1_D9_metabat2.34.fa.contigs.fa,9.65,0.0,0.0,307726,48238,0.0
chicken1_D9_metabat2.74.fa.contigs.fa,25.68,0.58,0.0,687799,54679,0.0
chicken1_D9_metabat2.82.fa.contigs.fa,65.23,0.0,0.0,1526154,8543,0.0
chicken1_D9_metabat2.83.fa_sub.contigs.fa,69.76,0.0,0.0,2064716,7463,0.0
chicken1_D9_metabat2.84.fa.contigs.fa,76.76,1.77,33.33,2526545,11226,0.9992269949999999
chicken1_D9_metabat2.86.fa_sub.contigs.fa,45.47,0.0,0.0,1106790,38854,0.0
